"EnglishName","Number","Waste","Density","Energy, kJ","Energy, kcal","Protein Conversion Factor (NCF)","total-N","Protein, total","Protein, declaration","Carbohydrate best. v / Diff.","Carbohydrate available","carbohydrate, declaration","Added sugar","dietary Fiber","Fat, total","Fat Acid Conversion Factor (FCF)","Alcohol","Ash","solids","Water","Vitamin A","retinol","ß-carotene","D vitamin","D3 cholecalciferol","25-hydroxycholecalciferol","Vitamin E","alpha-tocopherol","gamma-tocopherol","delta-tocopherol","alpha-tokotrienol","Vitamin K1","Vitamin B1","(Thiamine)","(HET, hydroxyethylthiazole)","Vitamin B2, riboflavin","niacin","niacin","Vitamin B6","pantothenic acid","biotin","folate","Free folate","Vitamin B12","Vitamin C","L-ascorbic acid","L-dehydroascorbic","Chloride, Cl","Sodium, Na","Potassium, K","Calcium, Ca","Magnesium, Mg","Phosphor, P","Iron, Fe","Copper, Cu","Zinc, Zn","Iodine, I","Manganese, Mn","Chrom, Cr","Selen, Se","Molybdenum, Mo","Cobolt, Co","Nickel, Ni","Mercury, Hg","Arsen, As","Cadmium, Cd","Lead, Pb","Tin, Sn","L-lactic acid","D-lactic acid","Lactic acid, total","citric acid","Oxalic acid, total","malic acid","Acetic acid","fumaric","benzoic acid","sorbic acid","propionic acid","Organic acids, tot.","Histamine","tyramine","phenylethylamine","putrescin","cadaverine","spermine","spermidine","serotonin","fructose","galactose","glucose","Monosaccharides, total","lactose","maltose","sucrose","Disaccharides, total","raffinose","Other sugars","Sugars, in total","sorbitol","mannitol","inositol","maltitol","Sugar alcohols, total","Starch","(A) Hexoses","(B) the pentoses","(C) UronicAcids","cellulose","lignin","Crude fibers","Neutr.Det.Fibre (NDF)","C4: 0","C6: 0","C8: 0","C10: 0","C12: 0","C14: 0","C15: 0","C16: 0","C17: 0","C18: 0","C20: 0","C22: 0","C24: 0","Others met.","C14: 1 n-5","C15: 1","C16: 1 n-7","C17: 1 n-7","C18: 1 n-9","C18: 1 n-7","C20: 1 n-9","C20: 1 n-11","C22: 1 n-9","C22: 1 n-11","C 24: 1 n-9","Other mono","C18: 2 n-6","C18: 2, conj-A, undifferentiated","C18: 3, n-3","C18: 3 n-6","C18: 4, n-3","C20: 2 n-6","C20: 3 n-3","C20: 3 n-6","C20: 4, n-3","C20: 4, n-6","C20: 5, n-3","C22: 5, n-3","C22: 6, n-3","Other polyunsaturated","C16: 1 trans","C18: 1, trans n-9","C20: 1 trans","C22: 1 trans","C18: 2, trans, undifferentiated","Other fatty acids","Some saturated","Total mono-set","Some polyunsaturated","Total trans fatty acids","Fatty acids, total","Sum of n-3 fatty acids","Sum of n-6 fatty acids","cholesterol","isoleucine","leucine","lysine","methionine","cystine","phenylalanine","tyrosine","threonine","tryptophan","Valin","arginine","histidine","alanine","aspartic acid","glutamic acid","glycine","proline","Serin"
"Fish fillet, breaded, fried, delicatessens","1652","","","1185","283","6.25","2.032","12.7","12.7","22.9","22.9","22.9","","0","15.7","0.9","0","1.6","52.9","47.1","0","0","","1.65","1.65","0","3.8","3.8","","","","","0.13","","","0.075","1.53","1.53","0.085","0.32","14.5","","","0.74","","","","692","426","185","48.5","21.5","134","0.575","0.067","0.415","15.6","0.273","2.52","20","","","3.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.07","0","2.37","","0.414","0.04","0","0","","","","0.143","","6.38","0.395","0.129","","0","0","0","","2.63","","0.599","","0","0","","0","0","0","0.107","0.005","0.082","","","","","","","0.066","2.89","7.04","3.42","0","13.4","0.793","2.63","","","","","","","","","","","","","","","","","","",""
"Tuna, yellowfin, raw","1653","","","477","114","6.25","4.022","24.4","24.4","0","0","0","","0","1.7","0.7","0","1.3","27.4","72.6","31.8","31.8","","3.74","3.74","0","0.315","0.315","","","","","0.058","","","0.032","15.1","15.1","0.725","0.094","0.935","","","2.35","0.155","0.155","","","52","412","3.05","34.6","241","0.59","0.033","0.32","12.3","0.006","4.5","67.5","","","0.825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","","","","","","","","","","","","","","","","",""
"Shrimp, boiled, in brine","1654","","","303","72","6.25","2.473","15.5","15.5","0.4","0.4","0.4","","0","0.9","0.8","0","3.1","19.9","80.2","0","0","","0","0","0","3.6","3.6","","","","","0","","","0","3.16","0.28","0","0.035","0.68","","","1.6","","","","1625","1035","64.5","36.4","20.6","91","0.115","0.122","0.555","12.8","0.028","3.27","24","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","816","1210","1340","445","104","668","594","594","173","816","1210","321","841","1660","2180","890","618","692"
"Salmon, atlantic, aquaculture, gravad","1655","","","767","183","6.25","3.239","20.2","20.2","0","0","0","","0","11.4","0.7","0","4.6","36.3","63.7","0","0","","5.41","3.95","0.292","2.6","2.6","","","","","0.26","","","0.092","10.9","7.35","0.695","0.94","3.05","","","4.55","","","","2120","1275","391","13.5","27.8","235","0.375","0.043","0.355","8.65","0.051","3.83","18.5","","","1.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.377","0.007","1.19","","0.282","0","0","0","","","","0.406","","2.66","0.324","0.525","","0.081","0.454","0.054","","0.941","","0.316","","0.1","0.077","","0","0.111","0.021","0.533","0.262","0.834","","","","","","","0.139","1.86","4.5","3.2","0","9.69","2.16","1.04","","1000","1590","1810","615","130","810","680","907","214","1170","2270","453","1230","1910","2660","972","713","777"
"Flounder, fillet, breaded, raw, frozen","1656","","","654","156","6.25","1.781","11.1","11.1","22.3","22.3","22.3","","0","2.3","0.8","0","1.5","37.3","62.7","0","0","","0.56","0.56","0","0.72","0.72","","","","","0.086","","","0.073","1.15","1.15","0.063","0.36","7.7","","","1.25","","","","647","387","148","28.7","16.4","99.5","0.485","0.058","0.455","9.7","0.237","3.94","11","","","2.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fish fingers, breaded, frozen","1657","","","787","188","6.25","2.053","12.8","12.8","15.1","15.1","15.1","","0","8.4","0.8","0","1.5","37.9","62.1","0","0","","0.54","0.54","0","2.98","2.98","","","","","0.089","","","0.06","1.29","1.29","0.097","0.153","1.85","","","2.15","","","","594","322","218","14.7","24.4","150","0.485","0.073","0.63","52.5","0.197","15.7","18","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.525","","0.201","0.023","0.02","0","","","","0.045","","3.26","0.201","0.087","","0","0","0","","2.6","","0.318","","0","0","","0","0","0","0.037","0","0.132","","","","","","","0.033","0.769","3.6","3.08","0","7.48","0.487","2.6","","","","","","","","","","","","","","","","","","",""
"Salmon, atlantic, aquaculture, raw","1658","","","797","191","6.25","3.236","19.5","19.5","0","0","0","","0","12.6","0.92","0","1.3","33.4","66.6","7.05","7.05","","8.62","6.74","0.375","3.3","3.3","","","","","0.25","","","0.07","11.2","7.65","0.635","0.81","2.75","","","4.1","2.05","2.05","","131","64","371","3.75","24.9","222","0.174","0.045","0.285","6.65","0.011","2.89","17.5","","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.435","0","1.4","","0.356","0","0","0","","","","0.487","","2.47","0.337","0.494","","0.066","0.41","0.047","","1.25","","0.294","","0.119","0.083","","0","0.124","0.047","0.708","0.345","1.01","","","","","","","0.174","2.19","4.31","3.97","0","10.6","2.6","1.38","52","1000","1590","1810","615","129","809","680","906","214","1170","2270","453","1230","1910","2650","971","712","777"
"Salmon (slå op i fishbase)","1659","","","444","106","6.25","3.493","21.2","21.2","0","0","0","","0","2.3","0.92","0","1.2","24.6","75.4","6.9","6.9","","14.4","14.2","0.054","0.301","0.301","","","","","0.18","","","0.116","6.45","6.45","0.545","0.51","6.1","","","5.35","0.528","0.528","","116","67","352","8.7","26.5","221","0.385","0.07","0.365","12.6","0.012","4.89","31.5","","","1.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.089","0.008","0.284","","0.073","0.003","0","0","","","","0.075","","0.244","0.049","0.056","","0.049","0.137","0.021","","0.03","","0.022","","0.037","0.002","","0","0.028","0.005","0.171","0.058","0.423","","","","","","","0.164","0.457","0.631","0.776","0","2.03","0.739","0.037","54","","","","","","","","","","","","","","","","","",""
"Striped catfish, raw, frozen","1660","","","294","70","6.25","2.336","14.6","14.6","0","0","0","","0","1.3","0.7","0","1.1","16.9","83.1","0","0","","0.051","0.051","0","0.296","0.296","","","","","0","","","0.037","1.75","1.75","0.155","2.3","8.3","","","0.5","1.34","1.34","","","181","261","6.3","19.9","157","0.075","0.014","0.255","0.98","0.008","0.3","10.6","","","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.002","0.042","0","0.325","","0.099","0","0.009","0","","","","0.012","","0.402","0.013","0.014","","0","0","0","","0.111","","0.004","","0","0.008","","0.016","0","0.026","0.001","0.004","0.026","","","","","","","0.022","0.477","0.441","0.196","0","1.14","0.035","0.145","37","","","","","","","","","","","","","","","","","",""
"Blue mussel, boiled","1661","","","474","113","6.25","2.843","17.8","17.8","4.1","4.1","4.1","","0","2.8","0.8","0","1.6","26.3","73.7","62.5","62.5","","0.025","0.025","0","2.98","2.98","","","","","0.016","","","0.235","1.41","1.41","0.075","0.195","12.6","","","22.5","2.93","2.93","","","209","185","47.8","49.9","249","4.93","0.181","2.88","219","0.397","7.4","62","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.046","0.011","0.327","","0.057","0","0","0.004","","","","0.129","","0.035","0.047","0.052","","0","0","0","","0.055","","0.03","","0.049","0.01","","0","0.013","0.061","0.344","0.022","0.292","","","","","","","0.293","0.445","0.263","0.876","0","1.88","0.75","0.126","76","","","","","","","","","","","","","","","","","",""
"Eggs, chicken, battery hens, raw","1662","10","","571","136","6.25","1.918","12","12","1.1","1.1","1.1","","0","9.4","0.83","0","1","23.6","76.5","198","198","","3.09","1.32","0.354","3.37","3.37","","","","","0.076","","","0.424","2.9","0.08","0.11","1.72","23.6","","","1.14","0","","","194","137","132","50.4","11.5","175","1.78","0.06","1.25","25.9","0.039","0.371","19.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.026","0","2.06","","0.757","0","","","","","","0.194","","3.59","0.176","0.024","","","","","","1.17","","0.068","","0","0.002","","0.001","0","0.152","0.001","0","0","","","0.018","","","0","0.084","2.85","3.98","1.39","0.018","8.32","0.069","1.32","359","710","1090","940","422","249","671","537","575","169","901","786","307","748","1320","1460","441","480","940"
"Eggs, chicken, free-range (outdoor) hens, raw","1663","10","","570","136","6.25","1.965","12.3","12.3","1.2","1.2","1.2","","0","9.2","0.83","0","0.9","23.6","76.4","71.9","71.9","","4.58","1.76","0.563","4.31","4.31","","","","","0.076","","","0.435","2.96","0.079","0.103","2.1","23.6","","","1.72","0.1","","","203","140","129","46.3","11.6","172","1.77","0.051","1.16","65.7","0.032","0.344","22.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.025","0","1.96","","0.684","0","","","","","","0.199","","3.59","0.187","0.025","","","","","","1.27","","0.083","","0.001","0.008","","0.001","0","0.153","0.007","0","0","","","0.02","","","0","0.097","2.67","4","1.52","0.02","8.3","0.091","1.43","384","727","1120","963","432","255","688","550","590","173","924","806","314","766","1360","1490","452","491","963"
"Eggs, chicken, free-range hens (indoor), raw","1664","10","","580","139","6.25","1.961","12.3","12.3","1.1","1.1","1.1","","0","9.5","0.83","0","0.9","23.8","76.2","79.3","79.3","","3.2","1.05","0.43","4.45","4.45","","","","","0.078","","","0.439","2.95","0.07","0.103","2.05","23.8","","","1.84","0.1","","","200","137","130","49.8","11.7","180","1.8","0.053","1.23","39.3","0.035","0.292","24.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.025","0","2","","0.713","0","","","","","","0.2","","3.69","0.179","0.02","","","","","","1.28","","0.155","","0","0.002","","0","0","0.151","0.003","0","0","","","0.018","","","0","0.099","2.74","4.09","1.59","0.018","8.54","0.158","1.44","389","726","1120","961","431","255","686","549","588","173","922","804","314","765","1350","1490","451","490","961"
"Eggs, chicken, organic farming, raw","1665","10","","577","138","6.25","1.975","12.3","12.3","1.3","1.3","1.3","","0","9.3","0.83","0","0.9","23.9","76.1","80.5","80.5","","3.45","1.35","0.42","3.71","3.71","","","","","0.083","","","0.455","2.98","0.079","0.107","1.6","23.9","","","1.57","0.2","","","198","137","131","46.9","11.6","176","1.73","0.054","1.14","24.5","0.03","0.229","24.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.025","0","2.04","","0.754","0.002","","","","","","0.189","","3.33","0.165","0.024","","","","","","1.47","","0.089","","0","0.011","","0.011","0.009","0.138","0.011","0","0.009","","","0.021","","","0","0.088","2.82","3.71","1.75","0.021","8.39","0.118","1.62","389","731","1130","968","435","257","691","553","593","174","928","810","316","770","1360","1500","454","494","968"
"Eggs, chicken, boiled, frozen","1666","0","","608","145","6.25","2.193","13.7","13.7","1.5","1.5","1.5","","0","9.5","0.83","0","1.2","25.8","74.2","24.3","24.3","","1.98","0.63","0.27","3.17","3.17","","","","","0.048","","","0.347","3.27","0.055","0.066","0.953","25.8","","","1.1","","","","520","347","67.7","41.3","8","181","1.88","0.063","1.2","18.7","0.035","0.713","20.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.029","0","2.15","","0.777","0","","","","","","0.185","","3.62","0.182","0.024","","","","","","1.22","","0.066","","0","0.01","","0.005","0","0.153","0.014","0","0","","","0.022","","","0","0.107","2.95","4.01","1.47","0.022","8.56","0.08","1.38","385","811","1250","1080","482","285","768","614","658","193","1030","899","351","855","1510","1670","504","548","1080"
"Eggs, chicken, yolk, pasteurized","1667","0","","1017","243","6.25","2.075","13","13","2.6","2.6","2.6","","0","20.3","0.83","0","1.4","37.3","62.7","395","395","","7.35","2.75","0.92","8.98","8.98","","","","","0.175","","","0.478","2.8","0.037","0.255","3.81","37.3","","","3.06","","","","164","86.5","162","103","10.3","375","4.08","0.097","2.79","77","0.081","0.695","37.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.022","0.06","0","4.54","","1.61","0","","","","","","0.44","","7.88","0.374","0.056","","","","","","2.75","","0.161","","0","0.03","","0.009","0","0.346","0.041","0","0","","","0.052","","","0","0.239","6.23","8.75","3.34","0.052","18.6","0.202","3.13","849","706","1140","1040","332","191","560","581","643","166","851","892","332","685","1250","1370","415","519","1100"
"Eggs, chicken, scrambled, industrially produced","1668","0","","491","117","6.25","1.735","10.8","10.8","0.9","0.9","0.9","","0","7.9","0.83","0","2.2","21.8","78.3","92.5","92.5","","1.32","0.795","0.105","2.5","2.5","","","","","0.063","","","0.325","0.09","0.09","0.078","1.22","21.8","","","0.62","0.9","","","979","650","153","52","10","145","1.23","0.045","0.92","23","0.026","0.21","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.027","0.013","0.007","0.016","0.02","0.09","0.009","1.72","","0.633","0","","","","","","0.149","","2.7","0.122","0.019","","","","","","0.963","","0.056","","0","0.008","","0","0","0.116","0","0","0","","","0.035","","","0","0.145","2.54","2.99","1.14","0.035","6.85","0.056","1.09","308","","","","","","","","","","","","","","","","","",""
"Eggs, chicken, scrambled eggs mix, industrially produced","1669","0","","551","132","6.25","1.74","10.9","10.9","3.8","3.8","3.8","","0","8.2","0.83","0","1.9","24.7","75.3","216","216","","","","","3.35","3.35","","","","","0.077","","","0.42","0.09","0.09","0.102","1.56","24.7","","","1.09","0.8","","","718","460","243","58","11.5","162","1.52","0.053","1.07","29.5","0.033","0.4","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.018","0","0","0.008","0.018","0.075","0","1.91","","0.74","0","","","","","","0.178","","2.97","0.144","0.02","","","","","","1.01","","0.051","","0","0","","0","0","0.125","0","0","0","","","0.037","","","0","0.186","2.77","3.31","1.18","0.037","7.48","0.051","1.13","326","","","","","","","","","","","","","","","","","",""
"Rye bread, dark, industrially produced","1670","0","","836","200","5.83","0.908","5.3","5.7","45.5","37.1","36.7","","8.5","1.3","0.875","0","2.1","54.2","45.8","0","0","0","0","0","","0.2","0.2","","","0.3","0","0.176","","","0.067","1.07","0.521","0.158","0.239","4.8","24.7","","0","0","0","","826","437","248","28.7","49","163","1.62","0.177","1.42","19.6","1.24","5.41","0.892","10","4","3.2","0.94","1.35","0.867","0.644","","","","","","","","","","","","","","","","","","","","","","0.38","","0.52","0.9","0","2.27","0.61","2.88","","","3.78","","","","","","31.9","","","","","","","","","","0","0","0","0","","0.191","","0.017","0","0.001","","","","","0.001","","0.251","0.021","","0.014","","","","","0.547","","0.104","","","","","","","","","","","","","0","","","","","0.209","0.287","0.651","0","1.15","0.104","0.547","0","218","372","191","86","82","254","109","191","64","309","245","127","272","372","1230","263","499","254"
